datetime,subject,source,mitre_tactic,report_desc,file_size_mb,evtx_info,eid,pid,process_name,ppid,parent_process_name,pipe_name,process_target,protocol,is_src,src_hostname,src_ip,src_port,dst_hostname,dst_ip,dst_port,timestamp_desc,raw
2022-08-05 22:31:40+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Lateral Movement,Connection to inter-beacon named pipe \ipc_14,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;18,18,4,System,,,\ipc_14,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>18</EventID>     <Version>1</Version>     <Level>4</Level>     <Task>18</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:31:40.246509500Z""/>     <EventRecordID>177643</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:31:40.246</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-6448-62ED-0000-0010EB030000}</Data>     <Data Name=""ProcessId"">4</Data>     <Data Name=""PipeName"">\ipc_14</Data>     <Data Name=""Image"">System</Data>   </EventData> </Event> "
2022-08-05 22:31:41+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,56063,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:31:41.601395300Z""/>     <EventRecordID>143940</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:31:35.965</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">56063</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:32:34+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Execution,Cobalt Strike named pipe creation,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;17,17,4776,C:\Windows\SysWOW64\rundll32.exe,,,\8498ca,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>17</EventID>     <Version>1</Version>     <Level>4</Level>     <Task>17</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:32:34.805069600Z""/>     <EventRecordID>178025</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:32:34.805</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-9A4A-62ED-0000-0010B685E701}</Data>     <Data Name=""ProcessId"">4776</Data>     <Data Name=""PipeName"">\8498ca</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>   </EventData> </Event> "
2022-08-05 22:32:34+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Execution,Cobalt Strike named pipe creation,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;17,17,2004,C:\Windows\system32\rundll32.exe,,,\postex_596f,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>17</EventID>     <Version>1</Version>     <Level>4</Level>     <Task>17</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:32:34.909658300Z""/>     <EventRecordID>178028</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:32:34.899</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-9A82-62ED-0000-00108FA6EB01}</Data>     <Data Name=""ProcessId"">2004</Data>     <Data Name=""PipeName"">\postex_596f</Data>     <Data Name=""Image"">C:\Windows\system32\rundll32.exe</Data>   </EventData> </Event> "
2022-08-05 22:32:35+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Credential Access,LSASS process accessed,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;10,10,2004,C:\Windows\system32\rundll32.exe,,,,C:\Windows\system32\lsass.exe,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>10</EventID>     <Version>3</Version>     <Level>4</Level>     <Task>10</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:32:35.535790500Z""/>     <EventRecordID>178031</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:32:35.535</Data>     <Data Name=""SourceProcessGUID"">{BEDB1A18-9A82-62ED-0000-00108FA6EB01}</Data>     <Data Name=""SourceProcessId"">2004</Data>     <Data Name=""SourceThreadId"">1008</Data>     <Data Name=""SourceImage"">C:\Windows\system32\rundll32.exe</Data>     <Data Name=""TargetProcessGUID"">{BEDB1A18-644A-62ED-0000-00102B980000}</Data>     <Data Name=""TargetProcessId"">516</Data>     <Data Name=""TargetImage"">C:\Windows\system32\lsass.exe</Data>     <Data Name=""GrantedAccess"">0x00001010</Data>     <Data Name=""CallTrace"">C:\Windows\SYSTEM32\ntdll.dll+5157a|C:\Windows\system32\KERNELBASE.dll+d817|UNKNOWN(000000000038D97C)</Data>   </EventData> </Event> "
2022-08-05 22:32:35+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Execution,Cobalt Strike named pipe connection,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;18,18,4776,C:\Windows\SysWOW64\rundll32.exe,,,\postex_596f,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>18</EventID>     <Version>1</Version>     <Level>4</Level>     <Task>18</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:32:35.395405800Z""/>     <EventRecordID>178029</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:32:35.386</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-9A4A-62ED-0000-0010B685E701}</Data>     <Data Name=""ProcessId"">4776</Data>     <Data Name=""PipeName"">\postex_596f</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>   </EventData> </Event> "
2022-08-05 22:32:35+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Execution,Cobalt Strike named pipe connection,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;18,18,3928,C:\Windows\system32\cmd.exe,,,\8498ca,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>18</EventID>     <Version>1</Version>     <Level>4</Level>     <Task>18</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:32:35.566987100Z""/>     <EventRecordID>178033</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:32:35.566</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-9A83-62ED-0000-0010FAAEEB01}</Data>     <Data Name=""ProcessId"">3928</Data>     <Data Name=""PipeName"">\8498ca</Data>     <Data Name=""Image"">C:\Windows\system32\cmd.exe</Data>   </EventData> </Event> "
2022-08-05 22:32:35+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Privilege escalation,Result of PtH,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;1,,3928,C:\Windows\System32\cmd.exe,2004,C:\Windows\System32\rundll32.exe,,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>1</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>1</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:32:35.535790500Z""/>     <EventRecordID>178030</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:32:35.535</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-9A83-62ED-0000-0010FAAEEB01}</Data>     <Data Name=""ProcessId"">3928</Data>     <Data Name=""Image"">C:\Windows\System32\cmd.exe</Data>     <Data Name=""FileVersion"">6.1.7601.17514 (win7sp1_rtm.101119-1850)</Data>     <Data Name=""Description"">Windows Command Processor</Data>     <Data Name=""Product"">Microsoft® Windows® Operating System</Data>     <Data Name=""Company"">Microsoft Corporation</Data>     <Data Name=""CommandLine"">C:\Windows\system32\cmd.exe /c echo 1c28e620d06 &gt; \\.\pipe\8498ca</Data>     <Data Name=""CurrentDirectory"">C:\Windows\system32\</Data>     <Data Name=""User"">NT AUTHORITY\SYSTEM</Data>     <Data Name=""LogonGuid"">{BEDB1A18-9A83-62ED-0000-0020A3AEEB01}</Data>     <Data Name=""LogonId"">0x0000000001ebaea3</Data>     <Data Name=""TerminalSessionId"">0</Data>     <Data Name=""IntegrityLevel"">System</Data>     <Data Name=""Hashes"">MD5=5746BD7E255DD6A8AFA06F7C42C1BA41,IMPHASH=D0058544E4588B1B2290B7F4D830EB0A</Data>     <Data Name=""ParentProcessGuid"">{BEDB1A18-9A82-62ED-0000-00108FA6EB01}</Data>     <Data Name=""ParentProcessId"">2004</Data>     <Data Name=""ParentImage"">C:\Windows\System32\rundll32.exe</Data>     <Data Name=""ParentCommandLine"">C:\Windows\sysnative\rundll32.exe</Data>   </EventData> </Event> "
2022-08-05 22:32:35+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,56156,5-131.gtt-net.cz,82.144.131.5,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:32:35.943945300Z""/>     <EventRecordID>144316</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:32:30.162</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">56156</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">82.144.131.5</Data>     <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:32:38+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,56157,5-131.gtt-net.cz,82.144.131.5,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:32:38.008402100Z""/>     <EventRecordID>144322</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:32:31.547</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">56157</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">82.144.131.5</Data>     <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:33:13+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Execution,Look for swift files,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;1,,1288,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,4776,C:\Windows\SysWOW64\rundll32.exe,,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>1</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>1</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:33:13.293684600Z""/>     <EventRecordID>178084</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:33:13.293</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-9AA9-62ED-0000-0010B2E2EB01}</Data>     <Data Name=""ProcessId"">1288</Data>     <Data Name=""Image"">C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe</Data>     <Data Name=""FileVersion"">10.0.14409.1005 (rs1_srvoob.161208-1155)</Data>     <Data Name=""Description"">Windows PowerShell</Data>     <Data Name=""Product"">Microsoft® Windows® Operating System</Data>     <Data Name=""Company"">Microsoft Corporation</Data>     <Data Name=""CommandLine"">powershell -nop -exec bypass -EncodedCommand RwBlAHQALQBDAGgAaQBsAGQASQB0AGUAbQAgAC0AUABhAHQAaAAgAEMAOgBcACAALQBSAGUAYwB1AHIAcwBlACAALQBJAG4AYwBsAHUAZABlACAAKgBzAHcAaQBmAHQAKgA=</Data>     <Data Name=""CurrentDirectory"">C:\Windows\system32\</Data>     <Data Name=""User"">NT AUTHORITY\SYSTEM</Data>     <Data Name=""LogonGuid"">{BEDB1A18-9A83-62ED-0000-0020A3AEEB01}</Data>     <Data Name=""LogonId"">0x0000000001ebaea3</Data>     <Data Name=""TerminalSessionId"">0</Data>     <Data Name=""IntegrityLevel"">System</Data>     <Data Name=""Hashes"">MD5=A575A7610E5F003CC36DF39E07C4BA7D,IMPHASH=CAEE994F79D85E47C06E5FA9CDEAE453</Data>     <Data Name=""ParentProcessGuid"">{BEDB1A18-9A4A-62ED-0000-0010B685E701}</Data>     <Data Name=""ParentProcessId"">4776</Data>     <Data Name=""ParentImage"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""ParentCommandLine"">C:\Windows\System32\rundll32.exe</Data>   </EventData> </Event> "
2022-08-05 22:33:14+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Execution,Cobalt Strike named pipe creation,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;17,17,1288,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,\PSHost.133042123932936846.1288.DefaultAppDomain.powershell,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>17</EventID>     <Version>1</Version>     <Level>4</Level>     <Task>17</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:33:14.045402700Z""/>     <EventRecordID>178089</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:33:14.045</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-9AA9-62ED-0000-0010B2E2EB01}</Data>     <Data Name=""ProcessId"">1288</Data>     <Data Name=""PipeName"">\PSHost.133042123932936846.1288.DefaultAppDomain.powershell</Data>     <Data Name=""Image"">C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe</Data>   </EventData> </Event> "
2022-08-05 22:33:14+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,56158,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:33:14.431521300Z""/>     <EventRecordID>144371</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:33:08.856</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">56158</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:33:24+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,56160,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:33:24.648393600Z""/>     <EventRecordID>144390</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:33:19.031</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">56160</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:34:02+00:00,ACC-02,evtx_Microsoft-Windows-Sysmon/Operational,Execution,Cobalt Strike named pipe creation,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;17,17,4160,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,\PSHost.133042124425602098.4160.DefaultAppDomain.powershell,,,,,,,,,,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>17</EventID>     <Version>1</Version>     <Level>4</Level>     <Task>17</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:34:02.669392300Z""/>     <EventRecordID>178174</EventRecordID>     <Correlation/>     <Execution ProcessID=""1472"" ThreadID=""2036""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-02.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:34:02.653</Data>     <Data Name=""ProcessGuid"">{BEDB1A18-9ADA-62ED-0000-00102793F401}</Data>     <Data Name=""ProcessId"">4160</Data>     <Data Name=""PipeName"">\PSHost.133042124425602098.4160.DefaultAppDomain.powershell</Data>     <Data Name=""Image"">C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe</Data>   </EventData> </Event> "
